"","race.id","horse.ref","age","sireSR","trainerSR","daysLTO","position1","position2","position3","finpos","win","sp","entire","gelding","blinkers","visor","cheekpieces","tonguetie"
"13477",1499,4,5,10.2,9,21,"0","2","0",8,"no",8,0,0,0,0,0,0
"13478",1499,5,4,10.5,11.8,21,"0","0","0",2,"no",14,1,0,0,0,0,0
"13479",1499,6,4,8.6,9.9,9,"2","3","0",7,"no",4,1,0,0,1,0,0
"13480",1499,7,4,8.3,7.8,5,"3","3","3",4,"no",3.5,1,0,0,0,0,0
"13481",1499,8,7,9.5,7.5,11,"0","3","4",5,"no",8,0,1,0,0,0,0
"13482",1500,1,9,10.5,8.9,8,"4","2","2",1,"yes",3,0,1,0,0,0,0
"13483",1500,2,11,7.7,9.4,6,"4","0","0",3,"no",4,0,1,0,0,0,0
"13484",1500,3,7,9.1,4.4,9,"0","0","4",4,"no",6.5,0,1,0,0,0,0
"13485",1500,4,6,8.4,5.8,5,"2","1","0",2,"no",4,0,1,0,0,1,1
"13486",1500,5,4,5.1,6.9,14,"0","3","0",7,"no",12,0,0,0,0,0,0
"13487",1500,6,4,6.1,12.8,17,"0","4","0",5,"no",6.5,0,1,0,0,0,0
"13488",1500,7,5,11.5,10.8,17,"0","0","0",11,"no",10,0,0,0,0,0,0
"13489",1500,8,5,5.2,7.5,14,"0","0","4",8,"no",22,0,1,0,0,0,0
"13490",1500,9,6,6.5,6.1,66,"0","0","0",9,"no",33,0,1,0,0,0,0
"13491",1500,10,10,7.4,3.9,17,"0","0","0",10,"no",100,0,1,0,0,0,0
"13492",1500,11,6,5.7,3.1,15,"3","0","0",12,"no",33,0,0,0,0,0,0
"13493",1500,12,5,4.4,3.8,8,"4","0","0",6,"no",66,0,1,0,0,0,1
"13494",1500,13,5,3.7,3.7,11,"0","0","0",13,"no",100,0,1,0,0,1,0
"13495",1501,1,7,10.5,7.5,63,"3","0","4",3,"no",3.33,0,1,1,0,0,1
"13496",1501,2,4,14.1,10.9,18,"0","0","3",8,"no",33,0,1,0,0,0,0
"13497",1501,3,5,10.5,9,7,"0","0","0",4,"no",5,0,1,0,0,0,0
"13498",1501,4,5,12.4,10.6,23,"0","3","0",2,"no",4.5,0,1,0,0,0,0
"13499",1501,5,4,9.1,8.3,15,"1","3","0",1,"yes",3.5,0,1,0,0,0,0
"13500",1501,6,6,4,11.7,134,"1","0","3",5,"no",14,0,1,1,0,0,0
"13501",1501,7,4,3.7,10.9,34,"0","0","2",7,"no",16,0,1,0,0,0,0
"13502",1501,8,5,8.4,6.7,6,"0","1","0",9,"no",11,0,1,0,0,0,0
"13503",1501,9,5,5.1,7.8,7,"0","2","2",6,"no",6.5,0,1,0,0,0,0
"13504",1502,1,3,7.1,8.4,24,"0","1","0",8,"no",12,0,0,0,0,0,0
"13505",1502,2,3,8.4,12.2,11,"2","2","0",3,"no",2.5,0,1,0,0,0,0
"13506",1502,3,3,6.8,10.8,7,"3","0","0",5,"no",7,0,0,0,0,0,0
"13507",1502,4,3,6.5,8.6,14,"0","0","0",9,"no",14,0,1,0,0,0,0
"13508",1502,5,3,10.5,10.5,9,"0","3","4",7,"no",10,1,0,0,0,0,0
"13509",1502,6,3,10.5,9,22,"1","4","0",6,"no",5.5,0,1,0,0,0,0
"13510",1502,7,3,12.4,11.7,23,"4","0","1",1,"yes",6.5,0,0,0,0,0,0
"13511",1502,8,3,9.1,8.4,19,"1","3","1",2,"no",5.5,0,0,0,0,0,0
"13512",1502,9,3,6.1,6.7,14,"3","4","0",4,"no",14,0,0,0,0,0,0
"13513",1503,1,3,6.7,8.4,12,"1","1","2",4,"no",3.5,0,1,0,0,0,1
"13514",1503,2,3,6.9,5.5,14,"4","0","2",6,"no",12,0,0,0,0,0,0
"13515",1503,3,3,12.7,6.6,50,"0","0","1",9,"no",20,0,1,0,0,0,0
"13516",1503,4,3,4.4,3.8,7,"4","0","3",1,"yes",10,0,0,0,0,0,0
"13517",1503,5,3,9.1,9.6,28,"1","0","0",5,"no",9,0,0,0,0,0,0
"13518",1503,6,3,8.3,11.3,14,"0","3","0",10,"no",9,0,1,0,1,0,0
"13519",1503,7,3,14,9.4,19,"3","0","0",8,"no",6,0,0,0,0,0,0
"13520",1503,8,3,11.4,22.7,255,"0","0","0",3,"no",2.5,0,0,0,0,0,0
"13521",1503,9,3,6.5,4.6,7,"0","0","0",7,"no",28,1,0,0,0,1,0
"13522",1503,10,3,5.6,7,117,"0","0","0",2,"no",5,0,1,0,0,0,0
"13523",1504,1,4,10.4,12,59,"0","4","1",1,"yes",3.33,0,1,0,0,0,0
"13524",1504,2,4,10.4,8.2,14,"4","0","0",6,"no",6.5,0,1,0,0,0,0
"13525",1504,3,8,10.8,12,14,"0","0","0",3,"no",7.5,0,1,0,0,0,1
"13526",1504,4,5,10.2,9.2,13,"2","1","0",4,"no",2,0,1,0,0,0,0
"13527",1504,5,10,4,4.3,10,"2","0","3",2,"no",11,0,1,0,0,1,0
"13528",1504,6,8,11,4.8,10,"0","0","0",5,"no",4.5,0,0,0,0,0,0
"13529",1504,7,4,9,3.3,18,"0","0","4",7,"no",25,0,1,0,0,0,0
"13530",1505,1,10,4,4.3,10,"2","2","0",2,"no",11,0,1,0,0,1,0
"13531",1505,2,4,6.9,8.1,252,"4","1","0",5,"no",4.5,0,1,0,0,0,0
"13532",1505,3,10,5.6,8.2,9,"3","0","0",1,"yes",6,0,1,0,0,0,0
"13533",1505,4,5,7.2,5.5,11,"3","0","0",8,"no",8,0,1,0,0,0,0
"13534",1505,5,5,6.8,10.7,9,"3","2","1",3,"no",4,0,1,0,0,0,0
"13535",1505,6,11,0,8.6,9,"4","0","0",9,"no",14,0,1,0,0,0,0
"13536",1505,7,8,9.6,6.5,20,"3","0","0",4,"no",9,0,1,0,0,0,1
"13537",1505,8,4,7.7,9.2,10,"4","0","0",2,"no",5,0,1,0,1,0,0
"13538",1505,9,4,11,11.6,10,"0","0","0",7,"no",11,0,1,0,0,0,0
"13539",1505,10,8,8.9,5.5,10,"0","0","0",6,"no",20,0,1,0,0,1,0
"13540",1505,11,5,10.7,2,9,"0","0","0",11,"no",50,0,1,1,0,0,0
"13541",1506,1,3,10.7,12.4,32,"2","0","3",6,"no",8,0,0,0,0,0,0
"13542",1506,2,3,6.9,10.2,11,"0","1","3",2,"no",9,0,0,0,0,0,0
"13543",1506,3,3,7.7,9.2,11,"0","0","2",3,"no",14,0,0,0,0,0,0
"13544",1506,4,3,6.2,10.7,11,"0","4","0",11,"no",12,0,0,0,0,0,0
"13545",1506,5,3,9.6,8.7,2,"0","3","4",15,"no",20,0,0,0,0,0,0
"13546",1506,6,3,10.4,12.8,12,"4","0","3",5,"no",8,0,0,0,0,0,0
"13547",1506,7,3,7.5,16.7,24,"0","0","0",8,"no",12,0,0,0,0,0,0
"13548",1506,8,3,3.2,9.4,48,"0","0","0",13,"no",33,0,0,0,0,0,0
"13549",1506,9,3,10.8,13.8,21,"3","0","4",7,"no",5,0,0,0,0,0,0
"13550",1506,10,3,8.9,9.6,9,"2","1","3",1,"yes",5.5,0,0,0,0,0,0
"13551",1506,11,3,6.8,10.7,11,"3","0","0",4,"no",11,0,0,0,0,0,0
"13552",1506,12,3,11.7,6.9,22,"0","0","3",10,"no",8,0,0,0,0,0,0
"13553",1506,13,3,6.1,7.1,23,"0","0","0",12,"no",28,0,0,0,0,0,0
"13554",1506,14,3,5.7,9.2,22,"0","4","0",9,"no",16,0,0,0,0,0,0
"13555",1506,15,3,5.9,4.7,13,"0","0","0",14,"no",100,0,0,0,0,0,0
"13556",1507,1,6,10.4,6.1,10,"4","0","4",9,"no",12,1,0,1,0,0,0
"13557",1507,2,5,15.2,8.4,87,"4","1","3",6,"no",8,0,1,0,0,0,0
"13558",1507,3,5,11.1,10.6,10,"0","1","0",4,"no",3,0,1,0,0,0,0
"13559",1507,4,5,12.9,12.2,23,"2","2","3",1,"yes",2.25,1,0,0,0,0,0
"13560",1507,5,9,13.5,12.3,253,"0","0","0",2,"no",11,0,1,0,0,0,0
"13561",1507,6,4,9.7,13.8,23,"0","0","0",3,"no",6,1,0,0,0,0,0
"13562",1507,7,5,8.3,10.2,16,"0","4","0",7,"no",12,0,1,0,0,0,0
"13563",1507,8,8,2.7,3,9,"3","0","0",5,"no",25,0,1,0,1,0,0
"13564",1507,9,5,9.6,9,25,"0","0","0",8,"no",25,0,1,0,0,0,0
"13565",1508,1,5,13.5,12.3,17,"1","1","1",2,"no",1,0,1,0,0,0,0
"13566",1508,2,4,9.6,9.4,17,"0","0","1",6,"no",16,1,0,0,0,0,0
"13567",1508,3,5,9.5,10.5,23,"0","0","4",3,"no",3,0,1,0,0,0,0
"13568",1508,4,5,9.5,9.5,18,"1","0","1",1,"yes",4.5,0,1,0,0,0,0
"13569",1508,5,4,11.3,12,18,"1","0","4",4,"no",7,0,0,0,0,0,0
"13570",1508,6,3,9.8,16.1,12,"4","0","1",5,"no",7.5,0,1,0,0,0,0
"13571",1509,1,6,7.7,7,31,"4","0","0",3,"no",4.5,0,1,0,0,1,0
"13572",1509,2,4,11.3,5.7,9,"2","0","0",1,"yes",3,0,0,0,0,0,0
"13573",1509,3,6,9.2,9,18,"0","0","1",4,"no",12,0,0,0,1,0,0
"13574",1509,4,5,7.2,8.9,9,"0","4","0",7,"no",10,0,1,0,0,0,0
"13575",1509,5,5,5.6,10.1,10,"0","4","0",2,"no",14,0,1,0,0,0,0
"13576",1509,6,4,8.3,2,15,"0","0","0",8,"no",40,0,1,0,0,1,0
"13577",1509,7,4,12.5,5.4,31,"0","0","0",5,"no",8,0,0,0,0,0,0
"13578",1509,8,5,8,3.3,4,"0","0","2",6,"no",12,0,1,0,0,0,0
"13579",1509,9,3,5.5,9,250,"0","0","0",12,"no",12,0,1,0,0,0,0
"13580",1509,10,3,5.1,0,28,"0","0","0",10,"no",50,0,1,1,0,0,0
"13581",1509,11,3,8.3,7,61,"0","0","0",13,"no",25,0,1,0,0,0,0
"13582",1509,12,3,9.6,3.3,18,"0","0","0",11,"no",14,0,1,0,0,0,0
"13583",1510,1,5,9.4,12.3,13,"1","0","3",1,"yes",0.9,0,0,0,0,0,0
"13584",1510,2,4,13.5,3.2,22,"4","1","0",2,"no",2.75,0,0,0,0,0,0
"13585",1510,3,4,6.1,7.1,22,"3","0","0",3,"no",4.5,0,1,1,0,0,0
"13586",1510,4,8,8.3,8.3,18,"0","0","0",4,"no",8,0,1,0,0,0,0
"13587",1511,1,4,11.1,8.9,14,"0","0","0",11,"no",12,0,0,0,0,0,0
"13588",1511,2,4,9.6,12.8,17,"0","4","0",10,"no",8,0,0,0,0,0,0
"13589",1511,3,4,9.5,14.1,194,"3","0","0",6,"no",9,0,0,0,0,0,0
"13590",1511,4,4,15.2,10.3,7,"3","2","0",5,"no",3.33,0,0,0,0,0,0
"13591",1511,5,4,8.3,7.7,47,"0","0","0",1,"yes",6,0,0,0,0,0,0
"13592",1511,6,6,8.2,6.3,9,"3","0","1",2,"no",6,0,0,0,0,0,1
"13593",1511,7,3,5.6,10,32,"0","3","0",4,"no",33,0,0,0,0,0,0
"13594",1511,8,6,9.5,8.6,27,"0","0","0",7,"no",5,0,0,0,0,0,0
"13595",1511,9,4,9.7,9.5,31,"0","0","0",3,"no",33,0,0,0,0,0,0
"13596",1511,10,3,9.4,0,37,"0","0","0",8,"no",66,0,0,0,0,0,0
"13597",1511,11,5,7.1,6.9,11,"0","0","0",12,"no",66,0,0,0,0,0,0
"13598",1511,12,3,7.5,12.8,26,"4","3","0",9,"no",8,0,0,0,0,0,0
"13599",1512,1,3,11.3,10.2,17,"0","0","2",7,"no",5,1,0,0,0,0,0
"13600",1512,2,3,15.2,12.8,21,"4","4","1",8,"no",8,0,0,0,0,0,0
"13601",1512,3,3,13.3,10.9,12,"1","4","1",2,"no",2.5,0,1,0,0,0,0
"13602",1512,4,3,4,11.8,5,"0","0","4",3,"no",25,0,1,1,0,0,0
"13603",1512,5,3,10.5,11.8,12,"0","0","1",6,"no",8.5,0,1,0,0,0,0
"13604",1512,6,3,9.2,9.2,44,"0","0","3",1,"yes",33,0,0,0,0,0,0
"13605",1512,7,3,9.5,12.4,20,"1","0","0",4,"no",7,1,0,0,0,0,0
"13606",1512,8,3,11.1,10.5,34,"0","1","0",5,"no",2,1,0,0,0,0,0
"13613",1515,1,6,10.2,14.3,19,"0","4","0",9,"no",7,0,0,0,0,0,0
"13614",1515,2,7,11.4,8.1,3,"0","3","0",1,"yes",4.5,1,0,0,0,0,1
"13615",1515,3,5,2.8,6.5,24,"0","0","0",8,"no",33,0,1,0,0,1,0
"13616",1515,4,4,11,10.5,19,"0","0","0",12,"no",11,0,0,0,0,0,0
"13617",1515,5,5,19.3,6.6,14,"0","0","0",2,"no",7,0,0,0,0,0,0
"13618",1515,6,4,9.1,7.8,27,"4","0","0",3,"no",14,0,1,1,0,0,0
"13619",1515,7,4,7.6,8.9,4,"0","0","0",10,"no",7,1,0,0,0,0,0
"13620",1515,8,4,8.9,7.1,16,"1","0","0",7,"no",5,0,1,1,0,0,0
"13621",1515,9,6,6.9,5.5,4,"0","0","0",6,"no",16,0,1,1,0,0,0
"13622",1515,10,6,8,4.8,9,"1","3","0",4,"no",10,0,0,0,1,0,0
"13623",1515,11,5,4,8,4,"4","0","3",5,"no",6.5,0,1,0,0,1,0
"13624",1515,12,6,7.4,5.3,84,"0","1","0",11,"no",66,0,1,1,0,0,0
"13625",1516,1,4,11.5,8.3,95,"0","0","0",4,"no",28,0,1,1,0,0,0
"13626",1516,2,4,3.3,10.1,18,"4","0","0",6,"no",12,1,0,1,0,0,0
"13627",1516,3,4,0,7,19,"0","0","0",8,"no",7.5,0,0,0,0,0,0
"13628",1516,4,7,11,8.3,11,"0","4","4",9,"no",8,0,1,0,0,0,0
"13629",1516,5,4,9.4,3.5,3,"4","0","0",2,"no",14,0,1,0,0,0,0
"13630",1516,6,4,9.1,6.7,15,"0","0","2",5,"no",20,0,1,0,0,0,0
"13631",1516,7,8,10.2,8.2,20,"0","3","4",12,"no",10,0,1,0,1,0,0
"13632",1516,8,4,8,8,20,"0","0","0",7,"no",66,0,1,0,0,0,1
"13633",1516,9,7,8.9,7,11,"0","0","3",11,"no",7,0,1,0,1,0,0
"13634",1516,10,4,5.1,4.1,15,"3","0","0",10,"no",16,0,1,0,0,0,0
"13635",1516,11,4,7.8,3.6,6,"2","0","0",3,"no",1.5,1,0,0,0,0,0
"13636",1516,12,4,6.9,10.2,17,"0","0","0",1,"yes",9,0,1,0,0,0,0
"13637",1517,1,3,8.7,12.6,49,"0","2","1",2,"no",5,0,0,0,0,0,0
"13638",1517,2,3,6.9,8.1,23,"1","0","0",6,"no",5,0,0,0,0,0,0
"13639",1517,3,3,11,5.5,17,"1","1","3",3,"no",1.75,0,1,0,0,0,0
"13640",1517,4,3,11.5,10.2,3,"0","0","0",1,"yes",10,0,1,0,0,0,0
"13641",1517,5,3,5.3,7.3,23,"0","4","1",7,"no",8,0,0,0,0,0,0
"13642",1517,6,3,10,7.6,145,"3","3","0",4,"no",8,0,1,0,0,1,0
"13643",1517,7,3,4.9,6.1,34,"0","0","0",8,"no",80,0,0,0,0,0,0
"13644",1518,1,8,8,6.9,13,"0","3","2",3,"no",7,0,1,0,0,0,0
"13645",1518,2,4,9.9,9.1,7,"0","0","1",1,"yes",3.5,0,1,1,0,0,0
"13646",1518,3,6,15.2,3.2,19,"0","1","1",9,"no",16,0,1,0,1,0,1
"13647",1518,4,7,13.5,6.6,26,"0","2","4",5,"no",5.5,0,1,0,0,0,0
"13648",1518,5,5,9.4,8.1,24,"0","0","4",8,"no",9,0,1,0,0,0,0
"13649",1518,6,4,9.6,9.1,196,"0","0","0",7,"no",33,0,1,0,0,0,0
"13650",1518,7,6,11.1,8.9,15,"4","0","0",4,"no",9,0,1,0,0,0,0
"13651",1518,8,5,9.2,9,14,"0","0","4",10,"no",16,0,1,0,0,1,0
"13652",1518,9,4,7.2,9.5,16,"2","0","3",6,"no",7,0,1,0,0,0,0
"13653",1518,10,4,9.5,10.5,34,"0","0","0",11,"no",20,0,1,0,0,1,0
"13654",1518,11,4,3.3,10.3,25,"3","4","0",2,"no",4.5,0,1,0,0,0,1
"13655",1518,12,8,6,1.1,270,"0","0","0",12,"no",100,0,1,0,0,0,0
"13656",1519,1,5,10.5,7,11,"1","0","1",7,"no",7,0,1,0,0,0,0
"13657",1519,2,5,5.7,8.3,13,"0","0","0",5,"no",10,0,1,0,0,0,0
"13658",1519,3,5,8.9,6.6,31,"0","0","1",4,"no",7,0,1,0,0,0,0
"13659",1519,4,5,11.1,6.7,4,"1","0","0",1,"yes",3.5,0,1,0,0,0,0
"13660",1519,5,6,5.9,8.5,7,"0","0","3",8,"no",7.5,0,1,0,0,0,0
"13661",1519,6,5,12.6,11.8,13,"0","0","2",9,"no",9,0,1,0,0,0,0
"13662",1519,7,3,8,12.2,17,"3","1","0",3,"no",3.5,1,0,0,0,1,0
"13663",1519,8,4,19.2,7,25,"0","0","0",2,"no",10,0,1,1,0,0,0
"13664",1519,9,6,7.1,5.5,5,"0","0","0",6,"no",18,0,1,1,0,0,0
"13665",1519,10,8,11.6,6.3,22,"0","0","0",10,"no",80,0,1,0,1,0,0
"13666",1520,1,8,11.1,9.4,35,"0","1","0",3,"no",4.5,0,1,0,0,0,0
"13667",1520,2,4,13.3,10.9,15,"2","0","0",1,"yes",2.25,0,1,0,0,0,0
"13668",1520,3,4,8.9,12.2,10,"4","2","0",5,"no",3.5,0,1,0,0,0,0
"13669",1520,4,4,10.5,12.3,10,"0","0","0",4,"no",7.5,0,1,0,0,0,0
"13670",1520,5,4,10.3,11.5,24,"0","0","2",6,"no",8,0,1,0,0,0,0
"13671",1520,6,4,11.6,6.1,13,"0","1","3",2,"no",5,0,0,0,0,0,0
"13672",1521,1,4,8.7,10.8,4,"4","0","1",1,"yes",3,0,1,0,0,0,0
"13673",1521,2,5,11.1,12.2,30,"2","2","3",2,"no",1.75,1,0,1,0,0,0
"13674",1521,3,6,8,7.3,255,"0","0","4",5,"no",20,0,0,0,0,0,0
"13675",1521,4,4,9.1,7.8,20,"0","3","0",4,"no",10,0,1,0,0,0,1
"13676",1521,5,7,5.1,8.2,12,"4","0","2",6,"no",4.5,0,1,0,1,0,1
"13677",1521,6,8,10.3,11.5,14,"0","4","0",3,"no",7,0,1,0,1,0,0
"13678",1522,1,4,11.1,8.7,42,"0","0","0",7,"no",12,0,1,0,0,0,0
"13679",1522,2,7,9.9,3.3,13,"0","4","0",4,"no",5.5,0,0,0,0,0,0
"13680",1522,3,6,5.1,6.3,13,"3","0","0",5,"no",9,0,1,0,0,0,0
"13681",1522,4,5,3.8,8.2,5,"0","0","2",10,"no",18,0,1,0,1,0,0
"13682",1522,5,5,8.3,5.5,18,"0","0","0",3,"no",7,0,1,0,0,1,0
"13683",1522,6,6,9.7,7.8,8,"0","0","0",6,"no",22,0,0,1,0,0,0
"13684",1522,7,4,2.7,6.9,13,"0","0","0",9,"no",20,0,1,0,0,0,0
"13685",1522,8,9,0,6.7,15,"4","0","0",13,"no",28,0,1,0,1,0,0
"13686",1522,9,3,6.9,11.4,23,"0","0","0",12,"no",22,0,1,0,0,0,0
"13687",1522,10,3,2.7,9.6,3,"0","1","0",8,"no",14,0,0,0,0,0,0
"13688",1522,11,3,0,8.5,4,"0","0","0",14,"no",25,0,0,0,0,0,0
"13689",1522,12,4,5.1,5.7,6,"0","0","0",1,"yes",10,0,0,0,0,0,0
"13690",1522,13,7,50,5.5,13,"0","0","0",11,"no",33,0,1,0,0,1,1
"13691",1522,14,3,4.9,7,3,"2","0","0",2,"no",2,0,1,0,0,0,0
"13692",1523,1,7,7.7,17.7,300,"0","0","0",1,"yes",4,0,1,0,0,0,0
"13693",1523,2,8,13.5,12.4,243,"0","4","0",7,"no",3.5,0,1,0,0,1,0
"13694",1523,3,5,11.3,9.5,27,"0","0","3",5,"no",12,0,1,0,0,0,0
"13695",1523,4,4,4,1.9,26,"0","0","0",10,"no",33,0,0,0,0,0,0
"13696",1523,5,4,7,11.8,13,"2","0","3",2,"no",7.5,0,0,0,0,0,0
"13697",1523,6,4,10.4,7.3,51,"0","0","0",9,"no",33,0,0,0,0,0,0
"13698",1523,7,4,8.2,8.3,16,"3","0","0",11,"no",4,1,0,0,0,1,0
"13699",1523,8,4,9,3.2,18,"0","0","4",6,"no",16,0,1,1,0,0,0
"13700",1523,9,3,7.2,9.5,17,"0","0","0",8,"no",33,0,1,0,0,0,0
"13701",1523,10,3,10.8,11.9,20,"0","0","0",3,"no",7,1,0,0,0,0,0
"13702",1523,11,3,5.7,9.2,11,"3","0","0",4,"no",7,0,0,0,0,0,0
"13703",1524,1,4,7,8.3,7,"0","4","1",3,"no",4.5,0,1,0,0,1,0
"13704",1524,2,6,10.4,6.8,16,"2","0","2",1,"yes",4.5,0,1,0,0,0,0
"13705",1524,3,5,9.1,10.5,24,"0","4","0",2,"no",4,0,1,0,0,0,0
"13706",1524,4,7,5.5,7.1,18,"0","1","0",6,"no",14,0,1,0,0,0,0
"13707",1524,5,8,9.3,6.8,3,"0","0","4",7,"no",3.5,0,1,0,0,1,0
"13708",1524,6,3,10.4,12.1,7,"0","2","2",5,"no",12,1,0,0,0,0,0
"13709",1524,7,3,8.9,8.4,5,"4","1","1",4,"no",4.5,0,1,0,0,0,0
"13710",1525,1,4,11.3,9.5,8,"1","3","3",4,"no",3.5,0,0,0,1,0,0
"13711",1525,2,8,5.1,9,17,"0","4","3",5,"no",16,0,1,1,0,0,1
"13712",1525,3,4,7,0,12,"0","3","0",7,"no",33,0,1,0,0,0,0
"13713",1525,4,5,10.2,7.5,24,"0","2","0",2,"no",5.5,0,1,0,0,0,0
"13714",1525,5,5,8.2,12.4,6,"2","2","1",3,"no",1.1,0,1,1,0,0,0
"13715",1525,6,6,5.7,9.2,14,"0","0","3",1,"yes",4,0,1,0,0,0,0
"13716",1525,7,7,6.1,2,15,"0","0","4",6,"no",25,0,1,0,0,0,0
"13717",1526,1,9,6.2,10.7,7,"0","4","0",8,"no",14,0,1,0,0,0,0
"13718",1526,2,5,8.2,7.1,10,"0","0","2",1,"yes",7,0,1,1,0,0,0
"13719",1526,3,7,9,9.8,3,"0","3","3",4,"no",3.5,0,0,0,0,0,0
"13720",1526,4,5,5.6,9.9,15,"2","4","3",3,"no",6,0,1,0,0,0,0
"13721",1526,5,4,8,12.1,7,"0","0","0",7,"no",14,1,0,0,0,0,0
"13722",1526,6,5,7.2,8.5,10,"3","0","0",6,"no",5,0,1,0,0,1,1
"13723",1526,7,4,2.7,3,13,"1","0","0",5,"no",7.5,0,0,0,0,0,0
"13724",1526,8,6,10.9,6.1,28,"0","0","4",10,"no",16,0,1,0,0,0,0
"13725",1526,9,10,7,12.8,20,"0","3","0",2,"no",7,0,1,0,0,0,1
"13726",1526,10,3,5.1,12.4,16,"4","0","2",9,"no",33,0,0,0,0,0,0
"13734",1530,1,5,8.8,5.5,9,"0","1","0",1,"yes",2.25,0,1,0,1,0,0
"13735",1530,2,4,4.8,9.2,9,"0","0","1",3,"no",3.5,0,1,0,0,1,0
"13736",1530,3,4,11.4,7.3,221,"0","0","0",2,"no",2.25,0,0,0,0,0,0
"13737",1530,4,8,6.2,7.4,24,"4","0","4",4,"no",8,0,1,0,0,0,0
"13738",1530,5,5,8.9,5.7,3,"0","4","0",5,"no",8,0,1,0,0,0,1
"13739",1530,6,5,9.1,6.8,14,"0","3","0",6,"no",14,0,1,0,0,0,0
"13740",1531,1,4,11.3,12.5,23,"1","2","4",4,"no",1.75,0,0,0,0,0,0
"13741",1531,2,4,10.4,5.3,49,"0","0","0",2,"no",11,0,1,0,0,0,0
"13742",1531,3,6,11.1,7.4,19,"2","4","0",3,"no",3.5,0,1,0,0,0,0
"13743",1531,4,4,7.1,9.5,30,"2","0","0",7,"no",7,0,0,0,0,0,1
"13744",1531,5,4,13.4,6.9,12,"0","4","0",5,"no",25,0,1,0,0,0,0
"13745",1531,6,5,9.6,8.7,30,"0","0","0",1,"yes",2.5,0,0,0,0,0,1
"13746",1531,7,4,6.7,6.8,14,"0","0","0",6,"no",40,0,1,0,1,0,0
"13747",1532,1,4,10.4,9,4,"3","0","0",5,"no",3.33,0,0,0,0,0,0
"13748",1532,2,4,11.1,12.5,40,"0","0","0",4,"no",4,0,0,0,0,0,0
"13749",1532,3,5,5.9,8.4,90,"0","0","4",7,"no",14,0,1,1,0,0,0
"13750",1532,4,4,11.3,10.2,29,"0","0","0",2,"no",6.5,0,1,0,0,0,0
"13751",1532,5,5,7.3,10.6,2,"3","3","2",1,"yes",1.75,0,1,0,0,0,0
"13752",1532,6,4,9.1,8.2,13,"0","0","4",6,"no",6,0,1,0,0,0,0
"13753",1532,7,7,6.9,5.5,135,"0","0","3",3,"no",33,0,1,0,1,0,0
"13754",1533,1,6,9.6,9.8,5,"2","0","3",2,"no",5.5,0,1,0,0,0,0
"13755",1533,2,7,12.6,11.8,27,"0","2","0",16,"no",20,0,1,0,0,0,0
"13756",1533,3,5,11.2,10.6,12,"0","2","0",6,"no",10,0,1,0,0,1,0
"13757",1533,4,5,10.3,11.5,27,"3","1","0",1,"yes",6,0,1,0,0,0,0
"13758",1533,5,9,9.1,8.3,12,"0","0","0",8,"no",9,0,1,0,0,0,0
"13759",1533,6,6,7.4,11.3,10,"4","2","2",10,"no",25,0,1,0,0,0,0
"13760",1533,7,7,8.9,9.8,30,"0","3","1",4,"no",20,0,1,0,0,0,0
"13761",1533,8,3,7.5,13.1,32,"2","1","2",15,"no",8,0,1,0,0,0,0
"13762",1533,9,4,9.9,4.3,40,"0","4","1",14,"no",18,0,0,0,0,0,0
"13763",1533,10,7,10.7,6.6,32,"0","2","0",9,"no",20,0,1,0,0,0,0
"13764",1533,11,5,8.2,8,9,"1","0","0",5,"no",11,0,1,0,0,0,0
"13765",1533,12,4,7.2,4.3,9,"2","3","2",11,"no",7,0,1,0,0,0,0
"13766",1533,13,4,8.4,8.5,3,"0","0","3",13,"no",22,0,0,0,0,0,0
"13767",1533,14,10,5.7,8.3,9,"0","1","2",7,"no",18,0,1,0,0,0,0
"13768",1533,15,6,5.9,8.5,8,"0","0","0",12,"no",25,0,1,0,0,0,0
"13769",1533,16,7,10.4,8.3,6,"4","4","0",3,"no",9,0,1,1,0,0,0
"13770",1534,1,4,8.9,10.6,5,"2","3","0",8,"no",6.5,0,1,0,0,0,0
"13771",1534,2,5,12.2,13.9,8,"0","2","0",1,"yes",20,0,1,0,0,0,0
"13772",1534,3,6,10.7,9.6,47,"2","3","2",12,"no",7,0,1,0,0,0,0
"13773",1534,4,8,4.7,6.6,18,"0","0","0",13,"no",66,0,1,0,0,0,0
"13774",1534,5,5,7.5,8.3,12,"3","2","1",4,"no",9,0,1,1,0,0,0
"13775",1534,6,7,11.2,10.6,39,"0","0","0",9,"no",18,0,1,0,0,0,0
"13776",1534,7,7,8.8,10.9,32,"0","2","0",14,"no",10,0,1,0,0,0,0
"13777",1534,8,6,9.1,7.8,15,"2","0","0",4,"no",6.5,0,1,0,0,1,1
"13778",1534,9,6,6.8,21.7,19,"0","1","2",6,"no",10,0,1,0,0,0,0
"13779",1534,10,6,7.2,7.8,12,"0","0","2",10,"no",14,0,1,0,0,0,1
"13780",1534,11,4,8,8.1,18,"0","4","3",11,"no",33,0,1,0,0,0,0
"13781",1534,12,4,9.8,11.1,33,"1","0","4",15,"no",14,0,1,0,0,0,0
"13782",1534,13,7,8.7,11.3,14,"3","4","4",3,"no",12,0,1,0,0,0,0
"13783",1534,14,7,19,4.6,235,"0","4","2",2,"no",12,0,1,0,0,0,0
"13784",1534,15,4,7.1,14,15,"2","2","0",7,"no",7,1,0,0,0,0,0
